,UsedPower,label
376,513.6,0
377,453.12,0
378,452.64,0
379,442.08,0
380,416.16,0
381,384.0,0
382,373.44,0
383,360.96,0
384,355.2,0
385,340.32,0
386,339.84,0
387,333.6,0
388,319.2,0
389,314.4,0
390,312.96,0
391,306.72,0
392,312.48,0
393,310.08,0
394,312.96,0
395,314.88,0
396,309.6,0
397,313.92,0
398,313.92,0
399,312.0,0
400,328.32,0
401,320.64,0
402,321.6,0
403,327.84,0
404,331.2,0
405,354.24,0
406,373.44,0
407,388.32,0
408,445.92,0
409,476.16,0
410,540.48,0
411,683.04,0
412,743.52,0
413,866.88,0
414,929.76,0
415,893.76,0
416,943.68,0
417,1060.8,0
418,1084.8,0
419,1126.56,0
420,1188.48,0
421,1230.72,0
422,1225.92,0
423,1222.08,0
424,1246.56,0
425,1254.72,0
426,1254.24,0
427,1210.56,0
428,1273.44,0
429,1296.48,0
430,1256.64,0
431,1286.88,0
432,1268.64,0
433,1185.12,0
434,1218.72,0
435,1206.24,0
436,1170.72,0
437,1214.88,0
438,1177.92,0
439,1176.0,0
440,1222.56,0
441,1182.72,0
442,1212.96,0
443,1192.32,0
444,1157.76,0
445,1221.12,0
446,1198.08,0
447,1177.92,0
448,1205.76,0
449,1139.52,0
450,1160.64,0
451,1192.8,0
452,1126.56,0
453,1119.36,0
454,1094.88,0
455,1024.32,0
456,1055.52,0
457,1031.52,0
458,948.0,0
459,945.6,0
460,926.4,0
461,840.0,0
462,854.4,0
463,843.36,0
464,773.76,0
465,769.92,0
466,804.48,0
467,750.24,0
468,758.4,0
469,716.64,0
470,612.0,0
471,561.12,0
472,509.76,0
473,468.48,0
474,458.88,0
475,456.0,0
476,426.72,0
477,390.24,0
478,375.84,0
479,360.96,0
480,360.96,0
481,323.04,0
482,317.76,0
483,319.68,0
484,306.72,0
485,308.64,0
486,309.6,0
487,305.28,0
488,308.64,0
489,305.76,0
490,306.72,0
491,310.56,0
492,308.16,0
493,310.08,0
494,308.16,0
495,309.6,0
496,318.24,0
497,317.76,0
498,311.04,0
499,322.56,0
500,324.48,0
501,340.8,0
502,366.72,0
503,394.08,0
504,436.32,0
505,566.88,0
506,621.12,0
507,790.56,0
508,849.12,0
509,889.44,0
510,952.8,0
511,950.88,0
512,959.52,0
513,1026.72,0
514,1048.32,0
515,1099.68,0
516,1099.68,0
517,1184.16,0
518,1208.64,0
519,1190.4,0
520,1139.04,0
521,1212.96,0
522,1166.4,0
523,1180.8,0
524,1232.16,0
525,1171.2,0
526,1175.52,0
527,1216.32,0
528,1185.6,0
529,1172.64,0
530,1199.52,0
531,1140.0,0
532,1176.48,0
533,1235.52,0
534,1203.84,0
535,1223.52,0
536,1227.36,0
537,1194.72,0
538,1247.04,0
539,1241.76,0
540,1217.28,0
541,1240.32,0
542,1192.32,0
543,1208.64,0
544,1239.84,0
545,1173.6,0
546,1208.64,0
547,1205.76,0
548,1142.4,0
549,1137.6,0
550,1120.32,0
551,1017.12,0
552,990.24,0
553,982.56,0
554,949.44,0
555,913.44,0
556,912.48,0
557,848.64,0
558,825.6,0
559,830.4,0
560,790.08,0
561,786.24,0
562,800.16,0
563,753.6,0
564,790.56,0
565,778.56,0
566,731.04,0
567,756.48,0
568,744.96,0
569,630.24,0
570,595.68,0
571,595.2,0
572,597.6,0
573,537.6,0
574,571.2,0
575,465.6,0
576,460.8,0
577,452.16,0
578,443.04,0
579,421.92,0
580,417.6,0
581,418.08,0
582,423.36,0
583,415.68,0
584,420.48,0
585,433.44,0
586,444.0,0
587,447.36,0
588,432.48,0
589,420.96,0
590,427.68,0
591,422.88,0
592,426.72,0
593,429.12,0
594,425.28,0
595,433.92,0
596,438.24,0
597,462.24,0
598,482.4,0
599,563.04,0
600,666.24,0
601,688.32,0
602,743.04,0
603,893.76,0
604,904.32,0
605,952.8,0
606,990.72,0
607,983.04,0
608,1011.84,0
609,1036.8,0
610,1043.04,0
611,1093.92,0
612,1153.44,0
613,1169.28,0
614,1157.76,0
615,1201.92,0
616,1187.04,0
617,1208.64,0
618,1238.88,0
619,1202.4,0
620,1177.44,0
621,1254.24,0
622,1241.76,0
623,1193.28,0
624,1241.76,0
625,1174.56,0
626,1152.96,0
627,1208.16,0
628,1180.8,0
629,1179.36,0
630,1204.8,0
631,1149.6,0
632,1173.6,0
633,1211.04,0
634,1190.88,0
635,1221.6,0
636,1215.36,0
637,1173.6,0
638,1250.4,0
639,1220.64,0
640,1214.4,0
641,1243.68,0
642,1172.64,0
643,1148.64,0
644,1173.12,0
645,1100.16,0
646,1127.52,0
647,1080.48,0
648,971.52,0
649,998.4,0
650,970.56,0
651,960.96,0
652,954.72,0
653,890.4,0
654,876.96,0
655,858.24,0
656,876.0,0
657,888.96,0
658,820.32,0
659,814.08,0
660,812.64,0
661,747.36,0
662,774.24,0
663,743.04,0
664,684.0,0
665,593.28,0
666,590.4,0
667,586.56,0
668,534.24,0
669,599.04,0
670,616.8,0
671,550.56,0
672,549.12,0
673,440.16,0
674,432.0,0
675,437.76,0
676,429.12,0
677,413.76,0
678,413.76,0
679,434.4,0
680,458.4,0
681,438.72,0
682,433.92,0
683,435.36,0
684,403.2,0
685,408.96,0
686,405.6,0
687,399.84,0
688,408.48,0
689,405.6,0
690,403.68,0
691,410.88,0
692,414.24,0
693,436.8,0
694,492.0,0
695,548.64,0
696,631.68,0
697,705.6,0
698,715.2,0
699,795.36,0
700,864.0,0
701,948.96,0
702,974.4,0
703,1002.72,0
704,1060.8,0
705,1063.2,0
706,1082.4,0
707,1097.28,0
708,1138.08,0
709,1162.08,0
710,1156.32,0
711,1219.68,0
712,1238.4,0
713,1206.72,0
714,1220.64,0
715,1199.04,0
716,1192.32,0
717,1240.32,0
718,1239.84,0
719,1224.96,0
720,1204.8,0
721,1187.04,0
722,1183.2,0
723,1162.56,0
724,1223.04,0
725,1252.8,0
726,1199.52,0
727,1223.04,0
728,1228.32,0
729,1240.8,0
730,1283.04,0
731,1257.12,0
732,1224.0,0
733,1263.36,0
734,1223.04,0
735,1224.96,0
736,1278.72,0
737,1265.76,0
738,1191.36,0
739,1187.52,0
740,1218.72,0
741,1125.12,0
742,1117.44,0
743,1064.64,0
744,986.88,0
745,1018.08,0
746,1035.84,0
747,979.68,0
748,968.16,0
749,924.96,0
750,864.0,0
751,930.24,0
752,939.36,0
753,882.72,0
754,840.48,0
755,884.16,0
756,840.48,0
757,824.16,0
758,864.96,0
759,740.16,0
760,686.4,0
761,524.64,0
762,496.32,0
763,466.08,0
764,454.08,0
765,413.76,0
766,399.84,0
767,387.36,0
768,384.48,0
769,371.52,0
770,368.64,0
771,374.88,0
772,364.8,0
773,361.92,0
774,361.92,0
775,372.0,0
776,385.92,0
777,392.64,0
778,393.12,0
779,396.48,0
780,390.24,0
781,378.72,0
782,371.04,0
783,367.68,0
784,371.04,0
785,371.52,0
786,374.4,0
787,377.28,0
788,375.36,0
789,393.12,0
790,411.84,0
791,444.96,0
792,504.96,0
793,597.12,0
794,662.4,0
795,797.76,0
796,908.64,0
797,968.64,0
798,989.76,0
799,984.48,0
800,961.92,0
801,1043.04,0
802,1065.6,0
803,1080.0,0
804,1111.2,0
805,1160.64,0
806,1169.28,0
807,1183.2,0
808,1182.24,0
809,1188.0,0
810,1167.36,0
811,1161.6,0
812,1190.4,0
813,1232.16,0
814,1226.88,0
815,1188.96,0
816,1236.48,0
817,1187.04,0
818,1167.84,0
819,1251.84,0
820,1213.44,0
821,1215.36,0
822,1241.28,0
823,1197.6,0
824,1236.96,0
825,1279.68,0
826,1233.6,0
827,1250.88,0
828,1229.76,0
829,1203.36,0
830,1242.72,0
831,1199.52,0
832,1189.44,0
833,1224.0,0
834,1160.64,0
835,1182.24,0
836,1193.28,0
837,1126.56,0
838,1103.52,0
839,1065.6,0
840,1001.76,0
841,1059.36,0
842,988.32,0
843,957.6,0
844,963.36,0
845,873.12,0
846,912.48,0
847,899.04,0
848,820.32,0
849,818.88,0
850,791.04,0
851,777.6,0
852,828.0,0
853,774.24,0
854,695.52,0
855,593.28,0
856,540.0,0
857,487.2,0
858,470.88,0
859,462.24,0
860,447.84,0
861,401.28,0
862,386.4,0
863,395.04,0
864,395.52,0
865,381.6,0
866,384.0,0
867,384.48,0
868,376.8,0
869,378.24,0
870,374.4,0
871,365.76,0
872,356.64,0
873,352.8,0
874,356.16,0
875,361.92,0
876,355.2,0
877,357.12,0
878,361.44,0
879,352.8,0
880,361.92,0
881,364.8,0
882,363.36,0
883,360.48,0
884,356.64,0
885,363.84,0
886,362.88,0
887,356.16,0
888,381.12,0
889,486.72,0
890,550.56,0
891,627.36,0
892,694.08,0
893,755.52,0
894,776.16,0
895,793.44,0
896,826.56,0
897,830.88,0
898,850.08,0
899,871.68,0
900,864.96,0
901,829.92,0
902,882.72,0
903,874.56,0
904,863.04,0
905,859.68,0
906,910.08,0
907,883.2,0
908,865.92,0
909,933.12,0
910,907.68,0
911,861.6,0
912,898.56,0
913,882.72,0
914,878.4,0
915,919.68,0
916,906.72,0
917,821.76,0
918,838.56,0
919,894.24,0
920,834.72,0
921,827.52,0
922,842.88,0
923,832.32,0
924,849.12,0
925,858.24,0
926,903.36,0
927,818.88,0
928,804.0,0
929,825.6,0
930,883.2,0
931,854.4,0
932,840.48,0
933,818.88,0
934,804.96,0
935,759.36,0
936,767.04,0
937,804.0,0
938,720.96,0
939,729.6,0
940,789.6,0
941,720.48,0
942,702.24,0
943,759.36,0
944,705.6,0
945,691.68,0
946,732.96,0
947,694.08,0
948,678.72,0
949,722.4,0
950,731.52,0
951,657.12,0
952,618.72,0
953,462.72,0
954,436.8,0
955,411.84,0
956,384.0,0
957,348.48,0
958,341.28,0
959,326.4,0
960,326.88,0
961,317.76,0
962,312.48,0
963,341.28,0
964,332.64,0
965,333.12,0
966,336.48,0
967,336.0,0
968,332.64,0
969,325.44,0
970,323.52,0
971,312.0,0
972,308.16,0
973,308.64,0
974,311.52,0
975,307.2,0
976,312.96,0
977,305.76,0
978,294.72,0
979,298.08,0
980,294.72,0
981,300.0,0
982,305.28,0
983,300.48,0
984,309.6,0
985,408.0,0
986,467.04,0
987,511.2,0
988,480.0,0
989,469.44,0
990,527.04,0
991,491.04,0
992,500.64,0
993,533.76,0
994,574.56,0
995,602.4,0
996,601.44,0
997,625.92,0
998,595.2,0
999,578.88,0
1000,607.68,0
1001,603.84,0
1002,614.4,0
1003,578.88,0
1004,546.72,0
1005,566.4,0
1006,578.88,0
1007,597.12,0
1008,607.2,0
1009,624.48,0
1010,611.04,0
1011,596.16,0
1012,600.48,0
1013,601.92,0
1014,596.64,0
1015,611.04,0
1016,584.16,0
1017,590.4,0
1018,585.12,0
1019,576.96,0
1020,579.84,0
1021,580.8,0
1022,586.56,0
1023,576.96,0
1024,560.16,0
1025,557.76,0
1026,555.84,0
1027,573.6,0
1028,572.64,0
1029,560.64,0
1030,546.24,0
1031,535.2,0
1032,516.48,0
1033,522.72,0
1034,528.0,0
1035,605.28,0
1036,643.68,0
1037,677.28,0
1038,687.36,0
1039,702.72,0
1040,772.32,0
1041,796.8,0
1042,792.96,0
1043,785.28,0
1044,794.4,0
1045,762.24,0
1046,771.84,0
1047,624.0,0
1048,552.96,0
1049,493.92,0
1050,483.84,0
1051,481.44,0
1052,475.68,0
1053,448.8,0
1054,433.44,0
1055,422.88,0
1056,426.72,0
1057,423.84,0
1058,416.64,0
1059,422.4,0
1060,416.64,0
1061,422.88,0
1062,423.36,0
1063,412.32,0
1064,421.44,0
1065,425.76,0
1066,424.8,0
1067,431.52,0
1068,435.36,0
1069,425.28,0
1070,429.12,0
1071,422.88,0
1072,416.16,0
1073,409.92,0
1074,412.8,0
1075,430.08,0
1076,433.44,0
1077,445.44,0
1078,526.56,0
1079,610.08,0
1080,667.68,0
1081,702.24,0
1082,736.8,0
1083,824.16,0
1084,898.08,0
1085,940.32,0
1086,971.04,0
1087,1007.04,0
1088,1054.56,0
1089,1053.12,0
1090,1040.64,0
1091,1092.96,0
1092,1138.08,0
1093,1206.24,0
1094,1212.96,0
1095,1197.12,0
1096,1219.2,0
1097,1227.36,0
1098,1201.44,0
1099,1155.84,0
1100,1256.16,0
1101,1270.56,0
1102,1245.6,0
1103,1262.4,0
1104,1265.76,0
1105,1215.36,0
1106,1260.48,0
1107,1237.92,0
1108,1223.04,0
1109,1249.92,0
1110,1205.28,0
1111,1208.16,0
1112,1276.32,0
1113,1219.68,0
1114,1210.56,0
1115,1218.24,0
1116,1177.92,0
1117,1181.76,0
1118,1251.84,0
1119,1198.08,0
1120,1167.36,0
1121,1207.68,0
1122,1177.92,0
1123,1160.16,0
1124,1205.28,0
1125,1150.08,0
1126,1102.56,0
1127,1105.92,0
1128,1052.64,0
1129,994.08,0
1130,1000.8,0
1131,977.76,0
1132,915.36,0
1133,939.36,0
1134,928.32,0
1135,866.4,0
1136,878.88,0
1137,887.52,0
1138,840.48,0
1139,864.96,0
1140,841.44,0
1141,694.56,0
1142,692.16,0
1143,695.04,0
1144,646.08,0
1145,502.56,0
1146,478.08,0
1147,479.52,0
1148,462.72,0
1149,418.08,0
1150,393.12,0
1151,385.44,0
1152,383.04,0
1153,374.4,0
1154,385.44,0
1155,386.88,0
1156,378.24,0
1157,379.2,0
1158,378.24,0
1159,372.0,0
1160,377.76,0
1161,371.52,0
1162,349.92,0
1163,352.8,0
1164,349.44,0
1165,352.8,0
1166,351.36,0
1167,345.12,0
1168,349.44,0
1169,357.12,0
1170,355.68,0
1171,364.8,0
1172,370.56,0
1173,388.32,0
1174,415.2,0
1175,449.28,0
1176,534.72,0
1177,606.24,0
1178,624.48,0
1179,697.44,0
1180,789.12,0
1181,855.36,0
1182,926.4,0
1183,938.88,0
1184,994.08,0
1185,1068.0,0
1186,1073.28,0
1187,1116.96,0
1188,1173.6,0
1189,1211.04,0
1190,1168.8,0
1191,1203.36,0
1192,1221.6,0
1193,1246.08,0
1194,1221.12,0
1195,1242.72,0
1196,1272.96,0
1197,1269.12,0
1198,1236.0,0
1199,1256.64,0
1200,1255.2,0
1201,1224.48,0
1202,1239.36,0
1203,1253.76,0
1204,1241.76,0
1205,1184.64,0
1206,1227.36,0
1207,1237.92,0
1208,1255.68,0
1209,1244.16,0
1210,1243.68,0
1211,1233.12,0
1212,1233.6,0
1213,1233.6,0
1214,1198.08,0
1215,1200.0,0
1216,1197.6,0
1217,1206.72,0
1218,1208.64,0
1219,1185.12,0
1220,1149.12,0
1221,1087.68,0
1222,1073.76,0
1223,1116.48,0
1224,1037.76,0
1225,1018.08,0
1226,993.6,0
1227,942.72,0
1228,968.64,0
1229,937.44,0
1230,864.96,0
1231,871.2,0
1232,900.96,0
1233,813.6,0
1234,816.96,0
1235,816.0,0
1236,773.28,0
1237,703.68,0
1238,643.68,0
1239,583.68,0
1240,549.12,0
1241,464.64,0
1242,438.72,0
1243,431.04,0
1244,417.6,0
1245,378.72,0
1246,359.52,0
1247,348.96,0
1248,355.2,0
1249,341.28,0
1250,352.32,0
1251,360.0,0
1252,351.84,0
1253,355.2,0
1254,357.6,0
1255,349.44,0
1256,348.48,0
1257,345.12,0
1258,336.96,0
1259,327.36,0
1260,318.72,0
1261,323.52,0
1262,323.04,0
1263,322.56,0
1264,326.4,0
1265,323.52,0
1266,323.52,0
1267,330.72,0
1268,333.6,0
1269,360.48,0
1270,377.76,0
1271,479.52,0
1272,534.72,0
1273,604.8,0
1274,632.64,0
1275,662.88,0
1276,770.4,0
1277,861.12,0
1278,891.84,0
1279,931.2,0
1280,984.0,0
1281,1014.24,0
1282,1020.48,0
1283,1032.0,0
1284,1082.88,0
1285,1135.2,0
1286,1135.68,0
1287,1170.24,0
1288,1199.04,0
1289,1149.12,0
1290,1205.28,0
1291,1189.92,0
1292,1236.48,0
1293,1256.64,0
1294,1195.68,0
1295,1210.08,0
1296,1240.32,0
1297,1206.24,0
1298,1232.16,0
1299,1190.88,0
1300,1203.84,0
1301,1197.12,0
1302,1179.36,0
1303,1203.84,0
1304,1211.04,0
1305,1146.72,0
1306,1177.92,0
1307,1188.96,0
1308,1167.84,0
1309,1167.84,0
1310,1195.2,0
1311,1129.44,0
1312,1126.08,0
1313,1179.84,0
1314,1129.44,0
1315,1117.92,0
1316,1140.96,0
1317,1064.64,0
1318,1069.92,0
1319,1088.16,0
1320,991.2,0
1321,933.12,0
1322,926.88,0
1323,894.24,0
1324,891.84,0
1325,860.64,0
1326,853.92,0
1327,805.92,0
1328,778.08,0
1329,827.04,0
1330,788.16,0
1331,755.04,0
1332,776.64,0
1333,732.96,0
1334,702.24,0
1335,659.52,0
1336,623.04,0
1337,464.16,0
1338,449.28,0
1339,422.4,0
1340,392.16,0
1341,354.24,0
1342,358.56,0
1343,351.84,0
1344,352.8,0
1345,330.24,0
1346,326.88,0
1347,334.56,0
1348,323.04,0
1349,326.88,0
1350,316.8,0
1351,299.52,0
1352,302.88,0
1353,303.36,0
1354,302.88,0
1355,312.0,0
1356,300.48,0
1357,307.2,0
1358,304.32,0
1359,298.56,0
1360,309.12,0
1361,302.4,0
1362,299.52,0
1363,312.96,0
1364,320.16,0
1365,332.64,0
1366,349.92,0
1367,363.36,0
1368,405.6,0
1369,504.96,0
1370,600.96,0
1371,661.44,0
1372,750.24,0
1373,843.84,0
1374,886.08,0
1375,896.16,0
1376,931.2,0
1377,1032.0,0
1378,972.96,0
1379,1017.6,0
1380,1112.64,0
1381,1135.68,0
1382,1101.6,0
1383,1150.56,0
1384,1120.8,0
1385,1157.28,0
1386,1171.2,0
1387,1131.84,0
1388,1164.48,0
1389,1165.44,0
1390,1135.2,0
1391,1199.52,0
1392,1176.0,0
1393,1131.36,0
1394,1125.6,0
1395,1117.44,0
1396,1101.6,0
1397,1087.68,0
1398,1091.52,0
1399,1129.44,0
1400,1061.76,0
1401,1077.12,0
1402,1077.12,0
1403,1087.68,0
1404,1164.48,0
1405,1072.32,0
1406,1102.08,0
1407,1092.0,0
1408,1095.84,0
1409,1143.36,0
1410,1064.64,0
1411,1068.48,0
1412,1065.6,0
1413,1043.52,0
1414,1050.24,0
1415,962.88,0
1416,912.0,0
1417,878.88,0
1418,911.04,0
1419,883.2,0
1420,838.56,0
1421,795.84,0
1422,844.32,0
1423,810.24,0
1424,748.8,0
1425,752.16,0
1426,767.04,0
1427,755.52,0
1428,733.92,0
1429,721.92,0
1430,607.68,0
1431,580.32,0
1432,513.12,0
1433,463.68,0
1434,449.76,0
1435,443.04,0
1436,428.64,0
1437,395.04,0
1438,382.08,0
1439,365.28,0
1440,355.2,0
1441,337.44,0
1442,333.6,0
1443,332.64,0
1444,325.92,0
1445,330.24,0
1446,331.2,0
1447,317.76,0
1448,324.48,0
1449,319.68,0
1450,320.64,0
1451,321.6,0
1452,317.28,0
1453,325.44,0
1454,322.56,0
1455,315.84,0
1456,321.12,0
1457,320.64,0
1458,324.0,0
1459,325.44,0
1460,336.96,0
1461,359.52,0
1462,378.72,0
1463,387.84,0
1464,420.48,0
1465,579.36,0
1466,628.32,0
1467,754.56,0
1468,775.68,0
1469,823.2,0
1470,840.48,0
1471,887.52,0
1472,962.88,0
1473,957.12,0
1474,988.8,0
1475,1028.64,0
1476,1038.72,0
1477,1150.56,0
1478,1118.88,0
1479,1057.44,0
1480,1130.4,0
1481,1104.0,0
1482,1139.04,0
1483,1174.08,0
1484,1112.16,0
1485,1162.56,0
1486,1154.88,0
1487,1145.28,0
1488,1175.52,0
1489,1147.68,0
1490,1116.0,0
1491,1170.72,0
1492,1166.4,0
1493,1164.96,0
1494,1190.4,0
1495,1192.8,0
1496,1189.44,0
1497,1250.88,0
1498,1197.12,0
1499,1191.36,0
1500,1267.2,0
1501,1238.88,0
1502,1293.6,0
1503,1246.56,0
1504,1229.28,0
1505,1206.72,0
1506,1162.08,0
1507,1202.88,0
1508,1193.28,0
1509,1126.08,0
1510,1113.6,0
1511,1086.24,0
1512,1059.36,0
1513,1020.0,0
1514,959.04,0
1515,953.28,0
1516,969.6,0
1517,953.28,0
1518,909.6,0
1519,900.96,0
1520,884.16,0
1521,890.88,0
1522,885.6,0
1523,845.76,0
1524,847.2,0
1525,741.6,0
1526,723.84,0
1527,720.0,0
1528,684.48,0
1529,575.04,0
1530,542.4,0
1531,511.2,0
1532,492.96,0
1533,458.4,0
1534,433.92,0
1535,419.04,0
1536,421.44,0
1537,410.4,0
1538,403.68,0
1539,396.48,0
1540,386.88,0
1541,389.76,0
1542,393.12,0
1543,386.88,0
1544,392.64,0
1545,387.84,0
1546,395.52,0
1547,411.36,0
1548,400.8,0
1549,399.84,0
1550,403.2,0
1551,397.92,0
1552,404.64,0
1553,402.24,0
1554,383.04,0
1555,383.52,0
1556,379.2,0
1557,393.12,0
1558,422.4,0
1559,511.2,0
1560,542.4,0
1561,589.92,0
1562,616.32,0
1563,665.76,0
1564,688.8,0
1565,712.32,0
1566,781.92,0
1567,810.72,0
1568,877.92,0
1569,939.36,0
1570,932.64,0
1571,894.24,0
1572,973.44,0
1573,1007.04,0
1574,934.56,0
1575,962.88,0
1576,988.8,0
1577,1003.68,0
1578,1012.32,0
1579,990.24,0
1580,970.56,0
1581,959.04,0
1582,937.92,0
1583,930.72,0
1584,969.12,0
1585,996.0,0
1586,968.64,0
1587,912.48,0
1588,949.44,0
1589,982.08,0
1590,936.0,0
1591,889.92,0
1592,892.32,0
1593,998.4,0
1594,965.76,0
1595,915.84,0
1596,937.92,0
1597,955.68,0
1598,970.56,0
1599,958.56,0
1600,947.52,0
1601,906.72,0
1602,967.68,0
1603,997.44,0
1604,954.72,0
1605,898.56,0
1606,834.72,0
1607,852.0,0
1608,850.56,0
1609,799.2,0
1610,828.48,0
1611,866.88,0
1612,830.88,0
