,UsedPower,label
698,349.56,0
699,363.24,0
700,395.64,0
701,394.56,0
702,391.32,0
703,385.2,0
704,393.12,0
705,433.8,0
706,428.76,0
707,431.28,0
708,446.4,0
709,439.92,0
710,448.56,0
711,458.64,0
712,475.56,0
713,464.4,0
714,465.48,0
715,495.72,0
716,499.32,0
717,480.24,0
718,493.56,0
719,495.72,0
720,499.32,0
721,467.64,0
722,475.92,0
723,466.92,0
724,462.6,0
725,474.84,0
726,479.88,0
727,486.36,0
728,473.04,0
729,462.24,0
730,459.72,0
731,458.64,0
732,466.2,0
733,456.84,0
734,470.52,0
735,461.16,0
736,456.12,0
737,442.44,0
738,453.6,0
739,469.08,0
740,468.36,0
741,456.12,0
742,454.68,0
743,450.72,0
744,472.68,0
745,502.56,0
746,497.88,0
747,477.72,0
748,473.04,0
749,467.28,0
750,464.76,0
751,462.6,0
752,456.12,0
753,449.28,0
754,452.16,0
755,440.28,0
756,452.88,0
757,436.68,0
758,417.24,0
759,431.28,0
760,414.36,0
761,392.04,0
762,384.12,0
763,378.72,0
764,367.2,0
765,374.04,0
766,368.64,0
767,371.52,0
768,369.72,0
769,363.6,0
770,353.88,0
771,353.88,0
772,349.92,0
773,351.36,0
774,339.12,0
775,329.4,0
776,322.92,0
777,324.0,0
778,315.72,0
779,312.48,0
780,313.56,0
781,315.36,0
782,312.48,0
783,327.24,0
784,312.84,0
785,307.44,0
786,295.2,0
787,295.2,0
788,304.92,0
789,308.88,0
790,307.08,0
791,321.48,0
792,328.68,0
793,361.44,0
794,375.12,0
795,388.8,0
796,382.32,0
797,380.88,0
798,397.8,0
799,397.8,0
800,408.24,0
801,422.64,0
802,424.8,0
803,423.72,0
804,441.36,0
805,442.44,0
806,447.84,0
807,464.4,0
808,463.68,0
809,475.92,0
810,479.16,0
811,493.92,0
812,489.96,0
813,483.84,0
814,479.52,0
815,485.28,0
816,480.24,0
817,465.48,0
818,478.8,0
819,471.96,0
820,462.24,0
821,470.88,0
822,471.6,0
823,478.44,0
824,469.8,0
825,467.28,0
826,456.84,0
827,461.52,0
828,466.56,0
829,455.4,0
830,447.12,0
831,440.64,0
832,448.56,0
833,447.12,0
834,446.4,0
835,450.72,0
836,459.0,0
837,446.76,0
838,450.72,0
839,451.44,0
840,460.8,0
841,464.4,0
842,456.12,0
843,433.8,0
844,431.64,0
845,435.6,0
846,415.08,0
847,408.96,0
848,405.0,0
849,404.28,0
850,410.04,0
851,415.8,0
852,419.04,0
853,412.56,0
854,415.08,0
855,408.6,0
856,398.88,0
857,367.92,0
858,360.0,0
859,360.36,0
860,363.24,0
861,369.36,0
862,360.72,0
863,359.64,0
864,357.48,0
865,362.16,0
866,349.92,0
867,343.08,0
868,352.44,0
869,345.24,0
870,324.72,0
871,326.16,0
872,325.08,0
873,326.52,0
874,323.28,0
875,317.52,0
876,311.4,0
877,316.8,0
878,310.68,0
879,302.76,0
880,300.96,0
881,305.64,0
882,310.32,0
883,323.28,0
884,318.96,0
885,312.12,0
886,311.4,0
887,321.48,0
888,339.84,0
889,360.0,0
890,366.84,0
891,364.68,0
892,370.44,0
893,369.72,0
894,387.36,0
895,392.76,0
896,387.0,0
897,390.96,0
898,406.44,0
899,402.12,0
900,419.76,0
901,383.76,0
902,371.88,0
903,381.24,0
904,388.08,0
905,403.92,0
906,402.48,0
907,411.12,0
908,405.0,0
909,406.44,0
910,405.0,0
911,403.92,0
912,421.2,0
913,400.68,0
914,409.32,0
915,399.6,0
916,401.4,0
917,392.4,0
918,388.08,0
919,377.28,0
920,384.48,0
921,395.64,0
922,403.2,0
923,406.08,0
924,389.52,0
925,383.76,0
926,381.6,0
927,378.36,0
928,382.68,0
929,392.4,0
930,393.12,0
931,400.32,0
932,394.92,0
933,380.16,0
934,384.48,0
935,408.24,0
936,426.96,0
937,438.12,0
938,439.56,0
939,434.16,0
940,429.48,0
941,424.8,0
942,412.56,0
943,406.08,0
944,402.48,0
945,395.28,0
946,383.76,0
947,372.96,0
948,371.16,0
949,375.48,0
950,382.32,0
951,384.48,0
952,383.76,0
953,366.84,0
954,367.2,0
955,372.24,0
956,361.8,0
957,360.0,0
958,350.64,0
959,360.36,0
960,348.84,0
961,337.32,0
962,339.84,0
963,349.56,0
964,344.16,0
965,332.64,0
966,321.12,0
967,317.16,0
968,320.4,0
969,316.8,0
970,315.36,0
971,314.28,0
972,307.08,0
973,306.72,0
974,291.96,0
975,288.72,0
976,291.24,0
977,292.32,0
978,280.8,0
979,285.48,0
980,286.2,0
981,283.32,0
982,288.36,0
983,282.24,0
984,283.32,0
985,295.92,0
986,304.56,0
987,311.4,0
988,316.44,0
989,312.48,0
990,309.24,0
991,324.0,0
992,324.36,0
993,321.84,0
994,323.28,0
995,321.84,0
996,317.52,0
997,294.48,0
998,303.12,0
999,305.28,0
1000,312.84,0
1001,318.6,0
1002,318.24,0
1003,315.72,0
1004,321.12,0
1005,342.72,0
1006,346.68,0
1007,349.92,0
1008,352.44,0
1009,335.16,0
1010,336.96,0
1011,336.24,0
1012,332.64,0
1013,341.64,0
1014,338.04,0
1015,339.84,0
1016,342.0,0
1017,340.92,0
1018,337.68,0
1019,338.04,0
1020,337.68,0
1021,335.52,0
1022,335.88,0
1023,331.92,0
1024,341.64,0
1025,348.48,0
1026,342.0,0
1027,343.8,0
1028,342.72,0
1029,341.28,0
1030,353.88,0
1031,367.2,0
1032,374.76,0
1033,373.68,0
1034,374.76,0
1035,382.68,0
1036,402.48,0
1037,397.44,0
1038,389.52,0
1039,381.96,0
1040,376.56,0
1041,367.92,0
1042,364.32,0
1043,385.56,0
1044,381.96,0
1045,376.92,0
1046,376.92,0
1047,371.52,0
1048,373.68,0
1049,372.96,0
1050,374.76,0
1051,367.2,0
1052,367.92,0
1053,363.24,0
1054,358.56,0
1055,358.2,0
1056,360.0,0
1057,352.8,0
1058,348.12,0
1059,342.0,0
1060,341.64,0
1061,338.04,0
1062,336.6,0
1063,334.8,0
1064,325.08,0
1065,312.84,0
1066,308.88,0
1067,310.68,0
1068,303.84,0
1069,304.2,0
1070,298.44,0
1071,296.28,0
1072,295.56,0
1073,295.92,0
1074,294.12,0
1075,291.6,0
1076,291.96,0
1077,304.2,0
1078,306.0,0
1079,321.48,0
1080,338.04,0
1081,359.28,0
1082,365.76,0
1083,379.44,0
1084,380.16,0
1085,384.84,0
1086,391.32,0
1087,382.68,0
1088,387.72,0
1089,407.52,0
1090,432.36,0
1091,444.24,0
1092,445.32,0
1093,442.8,0
1094,451.08,0
1095,457.92,0
1096,466.56,0
1097,466.92,0
1098,470.88,0
1099,471.24,0
1100,467.28,0
1101,466.92,0
1102,487.44,0
1103,487.44,0
1104,492.48,0
1105,468.0,0
1106,463.32,0
1107,469.08,0
1108,459.36,0
1109,456.12,0
1110,461.88,0
1111,464.76,0
1112,468.0,0
1113,454.68,0
1114,456.12,0
1115,440.28,0
1116,444.96,0
1117,450.36,0
1118,445.32,0
1119,442.8,0
1120,435.96,0
1121,442.44,0
1122,431.64,0
1123,441.36,0
1124,454.68,0
1125,450.72,0
1126,461.52,0
1127,459.72,0
1128,449.28,0
1129,441.72,0
1130,448.56,0
1131,460.8,0
1132,453.96,0
1133,450.72,0
1134,433.8,0
1135,427.68,0
1136,425.16,0
1137,428.4,0
1138,439.56,0
1139,436.32,0
1140,424.44,0
1141,422.64,0
1142,422.64,0
1143,410.76,0
1144,414.36,0
1145,402.84,0
1146,394.92,0
1147,387.72,0
1148,386.28,0
1149,383.04,0
1150,379.08,0
1151,370.44,0
1152,361.44,0
1153,360.36,0
1154,353.52,0
1155,346.68,0
1156,344.52,0
1157,339.12,0
1158,338.04,0
1159,330.84,0
1160,327.96,0
1161,331.2,0
1162,321.12,0
1163,312.84,0
1164,309.96,0
1165,307.44,0
1166,320.4,0
1167,315.36,0
1168,307.44,0
1169,324.72,0
1170,323.64,0
1171,321.84,0
1172,315.72,0
1173,315.0,0
1174,319.32,0
1175,344.16,0
1176,343.08,0
1177,354.24,0
1178,363.24,0
1179,380.16,0
1180,397.44,0
1181,396.36,0
1182,400.32,0
1183,399.96,0
1184,407.88,0
1185,426.24,0
1186,426.96,0
1187,430.56,0
1188,466.56,0
1189,452.52,0
1190,456.12,0
1191,461.88,0
1192,471.24,0
1193,478.44,0
1194,478.8,0
1195,466.56,0
1196,487.08,0
1197,517.68,0
1198,502.92,0
1199,485.28,0
1200,495.72,0
1201,466.92,0
1202,464.04,0
1203,468.0,0
1204,471.24,0
1205,474.48,0
1206,474.84,0
1207,458.64,0
1208,469.08,0
1209,458.64,0
1210,463.68,0
1211,477.0,0
1212,466.56,0
1213,460.44,0
1214,457.92,0
1215,459.0,0
1216,456.12,0
1217,451.8,0
1218,448.2,0
1219,459.36,0
1220,470.88,0
1221,452.52,0
1222,438.84,0
1223,440.28,0
1224,438.48,0
1225,443.16,0
1226,429.84,0
1227,414.0,0
1228,410.04,0
1229,401.4,0
1230,396.0,0
1231,414.0,0
1232,403.92,0
1233,389.52,0
1234,390.24,0
1235,380.16,0
1236,380.88,0
1237,365.04,0
1238,389.16,0
1239,391.68,0
1240,381.6,0
1241,366.48,0
1242,357.84,0
1243,351.72,0
1244,346.32,0
1245,348.48,0
1246,341.28,0
1247,338.76,0
1248,343.8,0
1249,330.48,0
1250,335.88,0
1251,331.2,0
1252,333.36,0
1253,326.88,0
1254,315.0,0
1255,310.68,0
1256,308.16,0
1257,301.68,0
1258,291.6,0
1259,286.92,0
1260,287.28,0
1261,284.4,0
1262,287.28,0
1263,284.76,0
1264,282.96,0
1265,277.92,0
1266,277.92,0
1267,279.72,0
1268,282.6,0
1269,286.92,0
1270,289.8,0
1271,286.2,0
1272,304.92,0
1273,329.04,0
1274,345.24,0
1275,340.56,0
1276,353.16,0
1277,375.84,0
1278,387.0,0
1279,388.08,0
1280,390.24,0
1281,414.72,0
1282,417.24,0
1283,422.64,0
1284,452.16,0
1285,455.04,0
1286,465.48,0
1287,471.6,0
1288,477.72,0
1289,486.36,0
1290,483.48,0
1291,480.96,0
1292,482.4,0
1293,497.16,0
1294,505.08,0
1295,511.2,0
1296,514.8,0
1297,491.4,0
1298,483.12,0
1299,475.56,0
1300,479.88,0
1301,475.2,0
1302,486.36,0
1303,491.4,0
1304,474.48,0
1305,468.0,0
1306,471.96,0
1307,466.56,0
1308,471.6,0
1309,468.72,0
1310,448.2,0
1311,430.92,0
1312,430.2,0
1313,431.64,0
1314,443.52,0
1315,440.64,0
1316,425.88,0
1317,405.36,0
1318,412.56,0
1319,418.68,0
1320,423.36,0
1321,416.88,0
1322,417.6,0
1323,419.4,0
1324,416.88,0
1325,417.24,0
1326,415.44,0
1327,403.92,0
1328,397.44,0
1329,401.04,0
1330,385.56,0
1331,372.96,0
1332,386.28,0
1333,385.2,0
1334,387.0,0
1335,382.68,0
1336,366.48,0
1337,355.32,0
1338,359.28,0
1339,366.12,0
1340,369.0,0
1341,351.72,0
1342,359.64,0
1343,365.76,0
1344,349.92,0
1345,342.72,0
1346,338.4,0
1347,338.76,0
1348,332.64,0
1349,324.0,0
1350,312.48,0
1351,309.6,0
1352,306.0,0
1353,300.96,0
1354,305.64,0
1355,307.08,0
1356,302.76,0
1357,303.84,0
1358,304.92,0
1359,303.48,0
1360,301.32,0
1361,298.44,0
1362,295.56,0
1363,295.2,0
1364,300.6,0
1365,301.68,0
1366,301.68,0
1367,291.24,0
1368,340.56,0
1369,353.88,0
1370,353.16,0
1371,352.08,0
1372,355.32,0
1373,370.44,0
1374,376.2,0
1375,385.92,0
1376,402.12,0
1377,413.64,0
1378,417.6,0
1379,430.2,0
1380,446.76,0
1381,452.52,0
1382,465.12,0
1383,468.36,0
1384,470.16,0
1385,471.96,0
1386,477.72,0
1387,489.6,0
1388,488.52,0
1389,498.6,0
1390,496.08,0
1391,510.12,0
1392,483.48,0
1393,446.04,0
1394,425.88,0
1395,418.68,0
1396,434.52,0
1397,430.92,0
1398,447.12,0
1399,446.04,0
1400,432.72,0
1401,428.04,0
1402,422.28,0
1403,422.64,0
1404,429.48,0
1405,436.32,0
1406,425.52,0
1407,415.08,0
1408,424.08,0
1409,419.04,0
1410,435.24,0
1411,438.48,0
1412,421.2,0
1413,431.64,0
1414,432.36,0
1415,445.68,0
1416,459.72,0
1417,448.56,0
1418,439.92,0
1419,437.04,0
1420,431.64,0
1421,417.96,0
1422,424.8,0
1423,413.64,0
1424,419.76,0
1425,399.24,0
1426,406.08,0
1427,403.56,0
1428,402.84,0
1429,403.56,0
1430,385.92,0
1431,382.32,0
1432,366.48,0
1433,346.32,0
1434,337.32,0
1435,339.48,0
1436,345.6,0
1437,349.2,0
1438,335.88,0
1439,336.24,0
1440,332.64,0
1441,326.52,0
1442,322.92,0
1443,318.24,0
1444,313.2,0
1445,309.96,0
1446,306.72,0
1447,303.84,0
1448,291.24,0
1449,284.4,0
1450,286.2,0
1451,294.84,0
1452,287.64,0
1453,285.84,0
1454,275.04,0
1455,273.24,0
1456,277.92,0
1457,285.12,0
1458,276.48,0
1459,277.92,0
1460,264.24,0
1461,264.96,0
1462,275.04,0
1463,313.56,0
1464,311.04,0
1465,327.96,0
1466,335.16,0
1467,350.28,0
1468,362.16,0
1469,370.44,0
1470,384.12,0
1471,374.76,0
1472,382.68,0
1473,394.56,0
1474,400.68,0
1475,423.36,0
1476,429.84,0
1477,415.08,0
1478,427.68,0
1479,440.64,0
1480,443.52,0
1481,443.16,0
1482,458.64,0
1483,470.52,0
1484,457.2,0
1485,467.28,0
1486,478.8,0
1487,468.72,0
1488,465.84,0
1489,445.68,0
1490,446.4,0
1491,450.36,0
1492,451.8,0
1493,465.48,0
1494,468.72,0
1495,478.8,0
1496,466.92,0
1497,460.8,0
1498,453.96,0
1499,446.04,0
1500,446.4,0
1501,442.44,0
1502,453.24,0
1503,450.36,0
1504,448.2,0
1505,443.88,0
1506,438.84,0
1507,442.8,0
1508,448.2,0
1509,461.52,0
1510,463.68,0
1511,470.88,0
1512,459.72,0
1513,443.88,0
1514,444.24,0
1515,460.44,0
1516,450.0,0
1517,443.88,0
1518,436.32,0
1519,427.68,0
1520,426.6,0
1521,426.96,0
1522,434.16,0
1523,424.44,0
1524,410.4,0
1525,389.16,0
1526,395.28,0
1527,405.36,0
1528,400.32,0
1529,375.48,0
1530,362.16,0
1531,360.72,0
1532,363.96,0
1533,354.24,0
1534,347.76,0
1535,349.56,0
1536,357.12,0
1537,354.6,0
1538,344.52,0
1539,334.44,0
1540,338.4,0
1541,334.44,0
1542,328.68,0
1543,327.6,0
1544,317.16,0
1545,316.08,0
1546,321.48,0
1547,319.68,0
1548,314.28,0
1549,315.0,0
1550,314.28,0
1551,307.08,0
1552,298.8,0
1553,297.0,0
1554,298.8,0
1555,298.8,0
1556,300.96,0
1557,295.92,0
1558,306.0,0
1559,313.2,0
1560,321.48,0
1561,351.72,0
1562,352.08,0
1563,347.76,0
1564,355.68,0
1565,359.64,0
1566,363.24,0
1567,359.64,0
1568,360.0,0
1569,383.4,0
1570,399.24,0
1571,402.48,0
1572,394.56,0
1573,375.84,0
1574,378.36,0
1575,368.28,0
1576,369.72,0
1577,376.2,0
1578,387.72,0
1579,394.2,0
1580,411.48,0
1581,414.0,0
1582,404.64,0
1583,408.24,0
1584,411.84,0
1585,379.44,0
1586,375.12,0
1587,379.08,0
1588,384.12,0
1589,375.12,0
1590,363.96,0
1591,357.12,0
1592,358.92,0
1593,366.48,0
1594,369.72,0
1595,353.16,0
1596,341.64,0
1597,342.36,0
1598,363.6,0
1599,366.84,0
1600,359.64,0
1601,362.52,0
1602,374.4,0
1603,364.68,0
1604,355.68,0
1605,367.2,0
1606,362.88,0
1607,371.88,0
1608,383.04,0
1609,377.64,0
1610,382.32,0
1611,381.96,0
1612,376.56,0
1613,369.36,0
1614,377.64,0
1615,374.4,0
1616,362.88,0
1617,349.92,0
1618,354.96,0
1619,364.68,0
1620,367.56,0
1621,361.8,0
1622,362.16,0
1623,373.32,0
1624,364.68,0
1625,348.12,0
1626,346.32,0
1627,348.12,0
1628,345.24,0
1629,340.2,0
1630,351.0,0
1631,347.04,0
1632,342.72,0
1633,342.36,0
1634,333.0,0
1635,338.76,0
1636,334.8,0
1637,341.28,0
1638,326.88,0
1639,323.28,0
1640,313.92,0
1641,311.4,0
1642,308.16,0
1643,300.96,0
1644,297.72,0
1645,302.04,0
1646,301.32,0
1647,294.48,0
1648,291.6,0
1649,290.52,0
1650,291.24,0
1651,289.8,0
1652,293.04,0
1653,296.28,0
1654,297.72,0
1655,290.52,0
1656,295.92,0
1657,317.88,0
1658,324.36,0
1659,328.32,0
1660,329.04,0
1661,331.2,0
1662,328.68,0
