,UsedPower,label
1218,893.76,0
1219,887.04,0
1220,859.68,0
1221,859.68,0
1222,853.44,0
1223,845.28,0
1224,826.56,0
1225,807.84,0
1226,789.12,0
1227,794.4,0
1228,775.68,0
1229,752.16,0
1230,745.92,0
1231,720.48,0
1232,712.8,0
1233,684.0,0
1234,654.72,0
1235,658.08,0
1236,646.08,0
1237,633.6,0
1238,622.56,0
1239,607.2,0
1240,600.48,0
1241,571.2,0
1242,577.92,0
1243,561.12,0
1244,555.84,0
1245,514.08,0
1246,494.88,0
1247,486.24,0
1248,480.48,0
1249,469.44,0
1250,468.0,0
1251,469.92,0
1252,471.84,0
1253,463.68,0
1254,460.8,0
1255,459.36,0
1256,453.6,0
1257,450.24,0
1258,449.76,0
1259,447.36,0
1260,444.0,0
1261,446.88,0
1262,447.36,0
1263,447.36,0
1264,437.28,0
1265,440.16,0
1266,442.08,0
1267,441.12,0
1268,445.92,0
1269,453.6,0
1270,464.16,0
1271,470.88,0
1272,476.64,0
1273,524.16,0
1274,557.76,0
1275,584.64,0
1276,586.56,0
1277,610.08,0
1278,614.88,0
1279,607.2,0
1280,619.68,0
1281,655.2,0
1282,678.24,0
1283,765.6,0
1284,765.12,0
1285,800.64,0
1286,806.88,0
1287,819.84,0
1288,857.28,0
1289,899.04,0
1290,920.16,0
1291,912.96,0
1292,906.72,0
1293,937.44,0
1294,936.96,0
1295,943.2,0
1296,930.72,0
1297,912.96,0
1298,900.0,0
1299,897.12,0
1300,900.96,0
1301,899.52,0
1302,889.92,0
1303,894.72,0
1304,913.92,0
1305,909.6,0
1306,915.84,0
1307,910.56,0
1308,904.8,0
1309,908.64,0
1310,912.0,0
1311,898.56,0
1312,904.32,0
1313,898.56,0
1314,898.08,0
1315,876.0,0
1316,870.24,0
1317,876.96,0
1318,872.64,0
1319,865.44,0
1320,842.4,0
1321,802.56,0
1322,786.24,0
1323,777.6,0
1324,755.52,0
1325,744.48,0
1326,727.68,0
1327,718.08,0
1328,707.52,0
1329,698.4,0
1330,688.32,0
1331,690.72,0
1332,687.84,0
1333,664.8,0
1334,655.68,0
1335,643.2,0
1336,628.32,0
1337,622.08,0
1338,608.16,0
1339,596.64,0
1340,587.04,0
1341,543.36,0
1342,516.96,0
1343,515.52,0
1344,506.88,0
1345,504.0,0
1346,504.0,0
1347,506.88,0
1348,496.8,0
1349,499.2,0
1350,492.0,0
1351,489.12,0
1352,492.96,0
1353,490.08,0
1354,487.2,0
1355,488.64,0
1356,486.24,0
1357,494.4,0
1358,498.72,0
1359,492.0,0
1360,487.2,0
1361,488.16,0
1362,485.28,0
1363,487.68,0
1364,495.36,0
1365,503.04,0
1366,507.36,0
1367,512.16,0
1368,522.72,0
1369,588.96,0
1370,594.72,0
1371,593.76,0
1372,614.4,0
1373,618.24,0
1374,609.12,0
1375,606.24,0
1376,622.08,0
1377,651.36,0
1378,671.52,0
1379,735.84,0
1380,754.08,0
1381,808.8,0
1382,832.8,0
1383,832.8,0
1384,854.88,0
1385,872.64,0
1386,875.04,0
1387,891.84,0
1388,882.24,0
1389,897.12,0
1390,901.92,0
1391,910.08,0
1392,898.08,0
1393,863.04,0
1394,858.72,0
1395,862.56,0
1396,863.04,0
1397,868.32,0
1398,880.8,0
1399,888.96,0
1400,879.84,0
1401,874.56,0
1402,881.76,0
1403,875.04,0
1404,864.0,0
1405,848.64,0
1406,858.72,0
1407,875.04,0
1408,867.36,0
1409,859.68,0
1410,860.64,0
1411,847.2,0
1412,834.72,0
1413,829.92,0
1414,822.24,0
1415,820.8,0
1416,815.52,0
1417,803.52,0
1418,776.64,0
1419,773.76,0
1420,763.2,0
1421,737.76,0
1422,713.76,0
1423,687.84,0
1424,680.64,0
1425,683.04,0
1426,674.88,0
1427,653.76,0
1428,641.76,0
1429,630.24,0
1430,620.64,0
1431,622.08,0
1432,606.24,0
1433,586.56,0
1434,567.84,0
1435,561.12,0
1436,552.96,0
1437,534.24,0
1438,521.76,0
1439,512.64,0
1440,490.08,0
1441,478.56,0
1442,476.64,0
1443,475.68,0
1444,480.0,0
1445,478.56,0
1446,474.24,0
1447,463.68,0
1448,464.64,0
1449,463.68,0
1450,456.96,0
1451,461.28,0
1452,457.44,0
1453,457.44,0
1454,457.44,0
1455,450.72,0
1456,454.56,0
1457,449.28,0
1458,448.32,0
1459,452.16,0
1460,454.08,0
1461,466.08,0
1462,474.24,0
1463,482.4,0
1464,498.24,0
1465,532.32,0
1466,570.24,0
1467,564.0,0
1468,585.12,0
1469,596.16,0
1470,603.84,0
1471,597.12,0
1472,600.96,0
1473,634.08,0
1474,660.48,0
1475,717.6,0
1476,725.76,0
1477,764.64,0
1478,779.04,0
1479,783.36,0
1480,815.52,0
1481,840.0,0
1482,862.56,0
1483,868.32,0
1484,874.56,0
1485,898.08,0
1486,918.72,0
1487,907.2,0
1488,903.36,0
1489,875.04,0
1490,875.04,0
1491,884.64,0
1492,867.36,0
1493,887.52,0
1494,891.84,0
1495,900.96,0
1496,900.96,0
1497,882.72,0
1498,879.36,0
1499,878.88,0
1500,884.64,0
1501,898.56,0
1502,895.68,0
1503,898.08,0
1504,896.16,0
1505,886.56,0
1506,882.24,0
1507,865.44,0
1508,864.0,0
1509,847.68,0
1510,825.12,0
1511,818.88,0
1512,807.84,0
1513,788.64,0
1514,768.96,0
1515,755.04,0
1516,742.08,0
1517,714.72,0
1518,700.8,0
1519,681.6,0
1520,668.16,0
1521,641.28,0
1522,650.4,0
1523,638.88,0
1524,640.8,0
1525,638.88,0
1526,620.64,0
1527,607.68,0
1528,600.96,0
1529,578.88,0
1530,568.32,0
1531,563.04,0
1532,561.6,0
1533,550.56,0
1534,522.72,0
1535,517.92,0
1536,509.76,0
1537,507.84,0
1538,504.0,0
1539,503.52,0
1540,497.28,0
1541,492.48,0
1542,496.8,0
1543,495.84,0
1544,492.96,0
1545,488.16,0
1546,489.6,0
1547,486.24,0
1548,485.28,0
1549,488.64,0
1550,484.32,0
1551,486.72,0
1552,483.36,0
1553,480.48,0
1554,484.32,0
1555,483.84,0
1556,482.88,0
1557,481.44,0
1558,483.84,0
1559,490.56,0
1560,496.32,0
1561,528.48,0
1562,544.32,0
1563,552.96,0
1564,552.48,0
1565,557.76,0
1566,563.04,0
1567,558.72,0
1568,582.24,0
1569,605.28,0
1570,613.92,0
1571,643.2,0
1572,631.68,0
1573,648.0,0
1574,661.44,0
1575,653.76,0
1576,666.72,0
1577,695.04,0
1578,701.76,0
1579,707.52,0
1580,708.48,0
1581,718.56,0
1582,709.44,0
1583,714.24,0
1584,708.48,0
1585,703.68,0
1586,717.12,0
1587,715.68,0
1588,720.0,0
1589,713.28,0
1590,711.84,0
1591,700.8,0
1592,685.92,0
1593,660.48,0
1594,656.64,0
1595,655.2,0
1596,659.04,0
1597,666.72,0
1598,663.84,0
1599,667.68,0
1600,672.0,0
1601,654.24,0
1602,651.36,0
1603,657.6,0
1604,653.28,0
1605,649.44,0
1606,645.6,0
1607,648.0,0
1608,648.0,0
1609,641.28,0
1610,631.2,0
1611,624.48,0
1612,625.92,0
1613,617.28,0
1614,608.64,0
1615,604.8,0
1616,600.0,0
1617,577.92,0
1618,568.32,0
1619,566.88,0
1620,557.76,0
1621,560.64,0
1622,556.8,0
1623,554.4,0
1624,553.44,0
1625,548.64,0
1626,541.44,0
1627,538.08,0
1628,530.88,0
1629,518.88,0
1630,509.76,0
1631,513.12,0
1632,511.2,0
1633,505.44,0
1634,505.44,0
1635,507.36,0
1636,501.6,0
1637,501.12,0
1638,501.12,0
1639,497.76,0
1640,496.8,0
1641,484.32,0
1642,492.0,0
1643,486.72,0
1644,485.76,0
1645,476.64,0
1646,474.72,0
1647,470.88,0
1648,476.64,0
1649,480.48,0
1650,474.72,0
1651,477.6,0
1652,475.2,0
1653,482.4,0
1654,489.6,0
1655,488.64,0
1656,488.64,0
1657,514.56,0
1658,515.04,0
1659,522.72,0
1660,532.8,0
1661,524.16,0
1662,518.88,0
